master_item_id,item_id,itemname,id,log_index,quantity,latitude,longitude,altitude,description,radius,manual_upload,project_id,project_name,timestamp,location,state,country,,,
36,1102,Autres déchets,310317,12320,1,43.10051624,-0.086961072,410,,3,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,310318,12320,1,43.10051087,-0.086993845,411,,3,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,310319,12320,1,43.10051087,-0.086993845,411,,3,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,310320,12320,1,43.10051087,-0.086993845,411,,3,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,310321,12320,1,43.10050953,-0.087011112,411,,3,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,310322,12320,1,43.10051892,-0.087074731,411,,3,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,310323,12320,1,43.10051892,-0.087074731,411,,3,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,310324,12320,1,43.100525,-0.087085376,411,,3,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,310325,12320,1,43.10052944,-0.087109432,411,,3,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,310326,12320,1,43.10053024,-0.087122172,411,,3,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,310327,12320,1,43.10053099,-0.087146144,412,,3,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,310328,12320,1,43.10053623,-0.087151928,411,,3,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,310329,12320,1,43.10053623,-0.087151928,411,,3,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,310330,12320,1,43.1005418,-0.087162321,411,,3,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,310331,12320,1,43.10054251,-0.087177409,410,,3,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,310332,12320,1,43.10054469,-0.087190904,411,,3,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,310333,12320,1,43.10054151,-0.087198699,410,,3,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,310334,12320,1,43.10053916,-0.087209428,410,,3,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,310335,12320,1,43.10054008,-0.087219151,410,,3,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,310336,12320,1,43.10054008,-0.087219151,410,,3,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,310337,12320,1,43.10053719,-0.087229712,410,,3,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,310338,12320,1,43.10053719,-0.087229712,410,,3,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,310339,12320,1,43.10053971,-0.087235998,410,,3,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,310340,12320,1,43.10054147,-0.08724547,410,,3,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,310341,12320,1,43.10054386,-0.087289726,409,,3,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,310342,12320,1,43.10054268,-0.087324092,408,,3,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,310343,12320,1,43.10054268,-0.087324092,408,,3,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,310344,12320,1,43.10054289,-0.08733348,408,,3,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,310345,12320,1,43.10054407,-0.087356279,409,,3,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,310346,12320,1,43.1005351,-0.087406486,409,,3,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,310347,12320,1,43.10053426,-0.087415874,409,,3,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,310348,12320,1,43.10053426,-0.087415874,409,,3,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,310349,12320,1,43.10053179,-0.087429201,409,,3,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,310350,12320,1,43.10053179,-0.087429201,409,,3,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,310351,12320,1,43.10053187,-0.087459208,408,,3,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,310352,12320,1,43.10053015,-0.08746692,408,,3,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,310353,12320,1,43.10053015,-0.08746692,408,,3,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,310354,12320,1,43.10053011,-0.087487204,408,,3,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,310355,12320,1,43.10053258,-0.087533388,408,,3,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,310356,12320,1,43.10053011,-0.087545039,409,,3,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,310357,12320,1,43.10052604,-0.08755384,408,,3,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,310358,12320,1,43.10052298,-0.08757228,408,,3,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,310359,12320,1,43.10052449,-0.087573705,407,,3,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,310360,12320,1,43.10052449,-0.087573705,407,,3,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,310361,12320,1,43.1005242,-0.087578818,407,,3,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,310362,12320,1,43.1005242,-0.087578818,407,,3,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,310363,12320,1,43.10052173,-0.087586362,407,,3,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,310364,12320,1,43.10052173,-0.087586362,407,,3,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,310365,12320,1,43.10052324,-0.08759575,407,,3,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,310366,12320,1,43.10052286,-0.087602539,407,,3,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,310367,12320,1,43.10052261,-0.087610753,407,,3,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,310368,12320,1,43.10052089,-0.087620895,407,,3,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,310369,12320,1,43.10052353,-0.087649394,407,,3,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,310370,12320,1,43.10052353,-0.087649394,407,,3,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,310371,12320,1,43.10051959,-0.087680239,407,,3,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,310372,12320,1,43.10051871,-0.087712258,407,,3,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,310373,12320,1,43.10051871,-0.087725585,407,,3,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,310374,12320,1,43.10051867,-0.087737069,408,,3,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,310375,12320,1,43.10051867,-0.087737069,408,,3,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,310376,12320,1,43.10051682,-0.087749809,408,,3,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,310377,12320,1,43.10051561,-0.087764561,409,,3,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,310378,12320,1,43.10051561,-0.087764561,409,,3,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,310379,12320,1,43.10051469,-0.087773949,409,,3,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,310380,12320,1,43.10051544,-0.087785684,410,,3,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,310381,12320,1,43.10051464,-0.087792892,409,,3,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,310382,12320,1,43.10051464,-0.087792892,409,,3,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,310383,12320,1,43.10051335,-0.087801358,410,,3,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,310384,12320,1,43.10051335,-0.087801358,410,,3,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,310385,12320,1,43.10051318,-0.087811081,410,,3,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,310386,12320,1,43.10051066,-0.08781787,410,,3,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,310387,12320,1,43.10051066,-0.08781787,410,,3,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,310388,12320,1,43.10050928,-0.087822648,410,,3,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,310389,12320,1,43.10050928,-0.087822648,410,,3,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,310390,12320,1,43.10050727,-0.087830024,409,,3,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,310391,12320,1,43.10050727,-0.087830024,409,,3,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,310392,12320,1,43.10050727,-0.087830024,409,,3,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,310393,12320,1,43.10050727,-0.087830024,409,,3,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,310394,12320,1,43.10050727,-0.087830024,409,,3,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,310395,12320,1,43.10049738,-0.087863216,410,,3,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,310396,12320,1,43.10049738,-0.087863216,410,,3,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,310397,12320,1,43.10049335,-0.087874029,410,,3,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,310398,12320,1,43.10049335,-0.087874029,410,,3,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,310399,12320,1,43.10049067,-0.087883919,409,,3,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,310400,12320,1,43.10049067,-0.087883919,409,,3,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,310401,12320,1,43.10049067,-0.087883919,409,,3,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,310402,12320,1,43.10049143,-0.087910993,409,,3,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,310403,12320,1,43.10049143,-0.087910993,409,,3,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,310404,12320,1,43.10049268,-0.087919794,409,,3,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,310405,12320,1,43.10049059,-0.087936642,408,,3,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,310406,12320,1,43.10048761,-0.087948292,408,,3,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,310407,12320,1,43.10048183,-0.087955249,408,,3,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,310408,12320,1,43.10047789,-0.087955333,408,,3,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,310409,12320,1,43.1004763,-0.087965727,409,,3,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,310410,12320,1,43.1004763,-0.087965727,409,,3,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,310411,12320,1,43.10047056,-0.087973941,409,,3,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,310412,12320,1,43.10047056,-0.087973941,409,,3,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,310413,12320,1,43.10047056,-0.087973941,409,,3,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,310414,12320,1,43.10046817,-0.087980479,409,,3,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,310415,12320,1,43.10046234,-0.087987771,407,,3,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,310416,12320,1,43.10046234,-0.087987771,407,,3,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,310417,12320,1,43.10045962,-0.087994812,407,,3,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,310418,12320,1,43.10045333,-0.088009313,406,,3,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,310419,12320,1,43.10044989,-0.088022472,407,,3,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,310420,12320,1,43.10044989,-0.088022472,407,,3,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,310421,12320,1,43.10044989,-0.088022472,407,,3,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,310422,12320,1,43.10044989,-0.088022472,407,,3,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,310423,12320,1,43.10044989,-0.088022472,407,,3,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,310424,12320,1,43.10044088,-0.088045355,407,,3,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,310425,12320,1,43.10043577,-0.088052647,407,,3,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,310426,12320,1,43.10043577,-0.088052647,407,,3,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,310427,12320,1,43.10043489,-0.08806346,407,,3,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,310428,12320,1,43.10043489,-0.08806346,407,,3,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,310429,12320,1,43.10043225,-0.088075195,408,,3,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,310430,12320,1,43.10043556,-0.08808584,407,,4,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,310431,12320,1,43.10043074,-0.088096987,408,,3,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,310432,12320,1,43.10043074,-0.088096987,408,,3,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,310433,12320,1,43.10043351,-0.088108974,408,,4,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,310434,12320,1,43.10043351,-0.088108974,408,,4,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,310435,12320,1,43.10043418,-0.088124145,408,,4,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,310436,12320,1,43.10043418,-0.088124145,408,,4,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,310437,12320,1,43.10043418,-0.088124145,408,,3,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,310438,12320,1,43.10043418,-0.088124145,408,,3,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,310439,12320,1,43.10042039,-0.088155745,410,,3,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,310440,12320,1,43.10041104,-0.088196984,411,,3,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,310441,12320,1,43.10041104,-0.088196984,411,,3,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,310442,12320,1,43.10041327,-0.088208383,411,,3,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,310443,12320,1,43.1004071,-0.088228751,411,,3,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,310444,12320,1,43.10040555,-0.088238139,411,,3,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,310445,12320,1,43.10038062,-0.088335704,412,,3,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,310446,12320,1,43.10038062,-0.088335704,412,,3,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,310447,12320,1,43.10037727,-0.088348864,412,,2,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,310448,12320,1,43.10037333,-0.088357246,412,,3,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,310449,12320,1,43.10037186,-0.088369483,412,,2,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,310450,12320,1,43.10037186,-0.088369483,412,,2,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,310451,12320,1,43.10037119,-0.088377446,413,,2,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,310452,12320,1,43.10036876,-0.088388091,413,,2,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,310453,12320,1,43.10036876,-0.088388091,413,,2,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,310454,12320,1,43.10036515,-0.088397563,413,,2,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,310455,12320,1,43.10035941,-0.088410974,413,,2,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,310456,12320,1,43.10035572,-0.088428827,413,,2,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,310457,12320,1,43.10035572,-0.088428827,413,,2,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,310458,12320,1,43.10035254,-0.088439807,413,,2,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,310459,12320,1,43.10035254,-0.088439807,413,,2,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,310460,12320,1,43.10035057,-0.088447435,413,,2,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,310461,12320,1,43.10035057,-0.088447435,413,,2,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,310462,12320,1,43.10034885,-0.088460427,413,,2,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,310463,12320,1,43.10034885,-0.088460427,413,,2,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,310464,12320,1,43.10034835,-0.088466713,412,,2,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,310465,12320,1,43.10034533,-0.088474844,412,,2,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,310466,12320,1,43.10033892,-0.088496888,413,,3,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,310467,12320,1,43.10033829,-0.088506527,413,,3,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,310468,12320,1,43.10034005,-0.088512395,413,,3,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,310469,12320,1,43.10034005,-0.088512395,413,,3,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,310470,12320,1,43.10033808,-0.08852262,413,,3,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,310471,12320,1,43.10033808,-0.08852262,413,,3,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,310472,12320,1,43.10033443,-0.088530248,413,,3,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,310473,12320,1,43.10033443,-0.088530248,413,,3,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,310474,12320,1,43.10033255,-0.088535445,413,,3,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,310475,12320,1,43.10031922,-0.088544581,413,,3,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,310476,12320,1,43.1002911,-0.08856629,412,,3,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,310477,12320,1,43.10027375,-0.088596717,412,,3,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,310478,12320,1,43.10026583,-0.08861105,412,,3,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,310479,12320,1,43.10026583,-0.08861105,412,,3,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,310480,12320,1,43.10026533,-0.088623874,412,,3,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,310481,12320,1,43.10025942,-0.088653462,412,,3,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,310482,12320,1,43.10025569,-0.088662012,412,,3,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,310483,12320,1,43.10025569,-0.088662012,412,,3,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,310484,12320,1,43.10022375,-0.088703837,410,,3,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,310485,12320,1,43.1002134,-0.088763265,410,,2,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,310486,12320,1,43.10016805,-0.088872565,412,,3,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,310487,12320,1,43.10016805,-0.088872565,412,,3,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,310488,12320,1,43.10015263,-0.08892009,413,,3,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,310489,12320,1,43.10015263,-0.08892009,413,,3,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,310490,12320,1,43.10015263,-0.08892009,413,,3,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,310491,12320,1,43.10015263,-0.08892009,413,,3,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,310492,12320,1,43.10015263,-0.08892009,413,,3,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,310493,12320,1,43.10013184,-0.088988654,414,,3,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,310494,12320,1,43.1001155,-0.089018829,414,,4,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,310495,12320,1,43.1001155,-0.089018829,414,,4,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,310496,12320,1,43.10011261,-0.089026038,414,,3,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,310497,12320,1,43.10011261,-0.089026038,414,,3,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,310498,12320,1,43.10010783,-0.089036264,414,,3,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,310499,12320,1,43.10010439,-0.089043556,415,,3,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,310500,12320,1,43.10010284,-0.089051267,415,,4,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,310501,12320,1,43.10009857,-0.089057637,414,,4,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,310502,12320,1,43.10009857,-0.089057637,414,,4,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,310503,12320,1,43.10009702,-0.089065516,414,,5,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,310504,12320,1,43.10009702,-0.089065516,414,,5,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,310505,12320,1,43.10009785,-0.08907021,414,,5,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,310506,12320,1,43.10009785,-0.08907021,414,,5,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,310507,12320,1,43.10009488,-0.089074317,414,,4,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,310508,12320,1,43.10009488,-0.089074317,414,,4,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,310509,12320,1,43.10009626,-0.089078844,413,,4,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,310510,12320,1,43.1000883,-0.089100385,412,,3,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,310511,12320,1,43.10008059,-0.089106923,411,,3,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,310512,12320,1,43.10008352,-0.089112287,411,,3,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,310513,12320,1,43.10007594,-0.089179091,410,,3,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,310514,12320,1,43.10007594,-0.089179091,410,,3,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,310515,12320,1,43.10007594,-0.089179091,410,,3,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
